anime_id,duration
13888,"21 min."
13889,"2 min."
13890,"2 min."
13891,"2 min."
13892,"4 min."
13893,"14 min. per ep."
13894,"17 min. per ep."
13895,"24 min."
13896,"23 min."
13897,"23 min. per ep."
13898,"6 min."
13899,"23 min."
13900,"22 sec."
13901,"21 sec. per ep."
13902,"24 min. per ep."
13903,"6 min. per ep."
13904,"2 min."
13905,"1 hr. 23 min."
13906,"2 min."
13907,"5 min. per ep."
13908,"19 min. per ep."
13909,"23 min. per ep."
13910,"6 min. per ep."
13911,"20 sec. per ep."
13912,"15 min. per ep."
13913,"57 min."
13914,"1 hr. 22 min."
13915,"40 min."
13916,"1 hr. 45 min."
13917,"3 min. per ep."
13918,"2 min."
13919,"17 min. per ep."
13920,"28 sec."
13921,"23 min. per ep."
13922,"24 min. per ep."
13923,"30 sec."
13924,"5 min."
13925,"24 min. per ep."
13926,"6 min. per ep."
13927,"23 min. per ep."
13928,"1 min."
13929,"24 min. per ep."
13930,"1 hr. 54 min."
13931,"12 min."
13932,"16 min. per ep."
13933,NULL
13934,"2 min. per ep."
13935,"20 min. per ep."
13936,"1 hr. 36 min."
13937,"23 min. per ep."
13938,"23 min. per ep."
13939,"15 min. per ep."
13940,"3 min. per ep."
13941,"23 min. per ep."
13942,"25 sec. per ep."
13943,"16 min. per ep."
13944,"12 sec. per ep."
13945,"14 min."
13946,"32 min."
13947,"2 min."
13948,"1 min."
13949,"1 min."
13950,"1 min."
13951,"1 min."
13952,"24 min."
13953,NULL
13954,"1 hr. 45 min."
13955,"23 min."
13956,"16 min. per ep."
13957,"22 min. per ep."
13958,"1 hr. 38 min."
13959,"34 min."
13960,"2 min. per ep."
13961,"3 min. per ep."
13962,"12 min. per ep."
13963,"1 hr. 40 min."
13964,"9 min."
13965,"24 min. per ep."
13966,"23 min. per ep."
13967,"15 min. per ep."
13968,NULL
13969,"3 min."
13970,"3 min. per ep."
13971,"16 min."
13972,"23 min."
13973,"14 min. per ep."
13974,"22 min."
13975,"27 min."
13976,"2 min."
13977,"5 min."
13978,"3 min."
13979,"3 min. per ep."
13980,"23 min. per ep."
13981,"20 min. per ep."
13982,"35 sec. per ep."
13983,"3 min. per ep."
13984,"1 min. per ep."
13985,"2 min."
13986,"1 hr. 11 min."
13987,"2 min."
13988,"10 min. per ep."
13989,"22 min. per ep."
13990,"1 hr. 10 min."
13991,"15 min. per ep."
13992,"28 min. per ep."
13993,"3 min."
13994,"5 min. per ep."
13995,"23 min. per ep."
13996,NULL
13997,"2 min."
13998,"2 min."
13999,"2 min."
14000,"1 min."
14001,"1 min."
14002,"38 sec. per ep."
14003,"51 sec. per ep."
14004,"15 sec."
14005,"4 min. per ep."
14006,"23 min. per ep."
14007,"30 sec."
14008,"3 min. per ep."
14009,"1 hr. 40 min."
14010,"40 sec. per ep."
14011,"23 min. per ep."
14012,"24 min."
14013,"13 min. per ep."
14014,"8 min."
14015,"24 min. per ep."
14016,"3 min."
14017,"11 min. per ep."
14018,"2 min. per ep."
14019,"2 min."
14020,"2 min. per ep."
14021,NULL
14022,"5 min."
14023,"2 min. per ep."
14024,"1 hr. 38 min."
14025,"15 min. per ep."
14026,"2 min."
14027,"3 min."
14028,"2 min."
14029,"2 min."
14030,"2 min."
14031,"4 min."
14032,"2 min."
14033,"2 min."
14034,"2 min."
14035,"2 min."
14036,"2 min."
14037,"2 min."
14038,"2 min."
14039,"27 min. per ep."
14040,"9 min."
14041,"24 min. per ep."
14042,"2 min. per ep."
14043,"15 min. per ep."
14044,"16 min. per ep."
14045,"24 min."
14046,"34 min."
14047,"24 min."
14048,"1 hr. 8 min."
14049,"51 min."
14050,"1 hr. 38 min."
14051,"1 hr. 30 min."
14052,"10 min. per ep."
14053,"13 min. per ep."
14054,"3 min. per ep."
14055,"38 sec. per ep."
14056,"24 min. per ep."
14057,"13 min. per ep."
14058,"24 min."
14059,"4 min."
14060,"44 min."
14061,"24 min. per ep."
14062,"30 sec. per ep."
14063,"15 sec."
14064,"3 min. per ep."
14065,"23 min. per ep."
14066,"17 min."
14067,"4 min."
14068,"4 min."
14069,"3 min."
14070,"3 min."
14071,"23 min. per ep."
14072,"23 min. per ep."
14073,"1 min."
14074,"3 min. per ep."
14075,"2 min. per ep."
14076,"8 min."
14077,"24 min."
14078,"3 min."
14079,"23 min."
14080,"1 hr. 10 min."
14081,"20 min. per ep."
14082,"22 min. per ep."
14083,"20 min. per ep."
14084,"2 min."
14085,"24 min. per ep."
14086,"2 min."
14087,"7 min. per ep."
14088,NULL
14089,"30 min. per ep."
14090,"2 min. per ep."
14091,NULL
14092,"23 min. per ep."
14093,"5 min. per ep."
14094,"25 min."
14095,"23 min. per ep."
14096,"20 min. per ep."
14097,"1 hr. 17 min."
14098,"24 min. per ep."
14099,"1 hr. 45 min."
14100,"1 hr. 38 min."
14101,"12 min. per ep."
14102,"19 min. per ep."
14103,"20 min. per ep."
14104,"12 min. per ep."
14105,"10 min. per ep."
14106,"3 min. per ep."
14107,"15 sec. per ep."
14108,"2 min."
14109,"2 min."
14110,"2 min."
14111,"2 min."
14112,NULL
14113,"2 min."
14114,"4 min."
14115,"2 min."
14116,"2 min."
14117,"24 min. per ep."
14118,"24 min. per ep."
14119,"23 min. per ep."
14120,"1 hr. 25 min."
14121,"24 min. per ep."
14122,"20 min. per ep."
14123,"23 min. per ep."
14124,"4 min."
14125,"3 min."
14126,"3 min."
14127,"12 min. per ep."
14128,"24 min. per ep."
14129,"25 min."
14130,"16 min. per ep."
14131,"23 min. per ep."
14132,"13 min. per ep."
14133,"1 hr. 29 min."
14134,"23 min. per ep."
14135,"15 min. per ep."
14136,"45 sec. per ep."
14137,"4 min. per ep."
14138,"1 min."
14139,"5 min. per ep."
14140,"24 min. per ep."
14141,"1 min. per ep."
14142,"14 min."
14143,"2 min."
14144,"23 min. per ep."
14145,"35 min."
14146,"58 sec."
14147,"3 min. per ep."
14148,"24 min. per ep."
14149,"1 hr. 57 min."
14150,"2 min. per ep."
14151,"5 min."
14152,"5 min. per ep."
14153,"3 min."
14154,"51 min."
14155,"24 min. per ep."
14156,"10 min. per ep."
14157,"4 min."
14158,"24 min. per ep."
14159,"3 min."
14160,"8 min. per ep."
14161,NULL
14162,"3 min. per ep."
14163,"24 min. per ep."
14164,"1 min. per ep."
14165,"1 min."
14166,"14 min."
14167,"25 min."
14168,"5 min."
14169,"17 min. per ep."
14170,"5 min. per ep."
14171,"5 min. per ep."
14172,"15 min. per ep."
14173,"28 min. per ep."
14174,"23 min. per ep."
14175,"1 hr. 1 min."
14176,"59 min."
14177,"1 hr. 6 min."
14178,"1 hr. 1 min."
14179,"58 min."
14180,"7 min. per ep."
14181,"14 min. per ep."
14182,"1 min."
14183,"45 sec. per ep."
14184,"3 min. per ep."
14185,"24 min. per ep."
14186,"4 min. per ep."
14187,"23 min. per ep."
14188,"12 min. per ep."
14189,"1 min."
14190,"3 min. per ep."
14191,"35 sec."
14192,"4 min."
14193,"23 min. per ep."
14194,NULL
14195,"8 min. per ep."
14196,"5 min."
14197,"4 min."
14198,"22 min. per ep."
14199,"24 min."
14200,"24 min. per ep."
14201,"1 hr. 22 min."
14202,"23 min. per ep."
14203,"2 min."
14204,"2 min."
14205,"4 min. per ep."
14206,"2 min."
14207,"2 min."
14208,"2 min."
14209,"14 sec."
14210,"1 min. per ep."
14211,"17 min. per ep."
14212,"3 min."
14213,"25 min."
14214,NULL
14215,"9 min. per ep."
14216,"9 min. per ep."
14217,"2 min."
14218,"24 min. per ep."
14219,"23 min."
14220,"22 min. per ep."
14221,"3 min."
14222,"3 min."
14223,"7 min."
14224,"2 min."
14225,"22 min. per ep."
14226,"1 hr. 28 min."
14227,"1 hr. 20 min."
14228,"1 hr. 26 min."
14229,"23 min. per ep."
14230,"24 min. per ep."
14231,"26 min. per ep."
14232,"1 hr. 25 min."
14233,"3 min."
14234,"2 min."
14235,"24 min. per ep."
14236,"1 min."
14237,"15 min. per ep."
14238,"5 min."
14239,"1 hr. 58 min."
14240,"4 min."
14241,"5 min. per ep."
14242,"2 min."
14243,"2 min. per ep."
14244,"15 sec."
14245,"15 sec. per ep."
14246,"29 sec."
14247,"15 sec."
14248,"3 min. per ep."
14249,"5 min. per ep."
14250,"1 min. per ep."
14251,"22 min. per ep."
14252,"5 min. per ep."
14253,"23 min. per ep."
14254,"30 sec."
14255,"12 min. per ep."
14256,"22 min. per ep."
14257,"22 min. per ep."
14258,NULL
14259,"23 min. per ep."
14260,"1 hr."
14261,"1 hr."
14262,"1 hr. 7 min."
14263,"23 min. per ep."
14264,"24 min. per ep."
14265,"4 min. per ep."
14266,"26 min. per ep."
14267,"24 min. per ep."
14268,"23 min. per ep."
14269,"50 sec."
14270,"30 sec."
14271,"10 min."
14272,"3 min."
14273,"23 min. per ep."
14274,"5 min."
14275,"2 min."
14276,"2 min."
14277,"2 min."
14278,"2 min."
14279,"2 min."
14280,"2 min."
14281,"1 min. per ep."
14282,"38 sec."
14283,"4 min. per ep."
14284,"19 min. per ep."
14285,"24 min. per ep."
14286,"23 min. per ep."
14287,"23 min. per ep."
14288,"14 min."
14289,NULL
14290,"24 min. per ep."
14291,"1 min. per ep."
14292,"23 min. per ep."
14293,"24 min. per ep."
14294,"24 min. per ep."
14295,"23 min."
14296,NULL
14297,NULL
14298,"24 min. per ep."
14299,"24 min. per ep."
14300,"1 hr. 30 min."
14301,"1 hr. 13 min."
14302,"7 min. per ep."
14303,"23 min."
14304,"2 min."
14305,"1 min."
14306,"23 min. per ep."
14307,"24 min. per ep."
14308,"4 min."
14309,"1 hr. 59 min."
14310,"1 hr. 45 min."
14311,"1 hr. 35 min."
14312,"24 min. per ep."
14313,"24 min. per ep."
14314,"24 min. per ep."
14315,"23 min. per ep."
14316,"24 min. per ep."
14317,"2 min."
14318,"4 min."
14319,"5 min."
14320,"3 min."
14321,"4 min."
14322,"3 min."
14323,"3 min."
14324,"1 min."
14325,"15 sec. per ep."
14326,"4 min."
14327,"4 min."
14328,"2 min."
14329,"2 min."
14330,"4 min."
14331,"1 min."
14332,"5 min."
14333,"4 min."
14334,"7 min."
14335,"3 min."
14336,"1 min."
14337,"1 min."
14338,"55 sec."
14339,"52 sec."
14340,"54 sec."
14341,"1 min."
14342,"2 min. per ep."
14343,"1 min."
14344,"5 min. per ep."
14345,"24 min. per ep."
14346,"2 min. per ep."
14347,"5 min. per ep."
14348,"23 min. per ep."
14349,"7 min. per ep."
14350,"17 min. per ep."
14351,"17 min. per ep."
14352,"16 min."
14353,"23 min. per ep."
14354,"24 min. per ep."
14355,"23 min. per ep."
14356,"4 min. per ep."
14357,"23 min. per ep."
14358,"23 min. per ep."
14359,NULL
14360,"24 min. per ep."
14361,"26 min. per ep."
14362,"57 min."
14363,"24 min. per ep."
14364,"4 min."
14365,"1 min. per ep."
14366,"3 min."
14367,"30 min."
14368,"4 min."
14369,"25 min."
14370,"11 min. per ep."
14371,"23 min. per ep."
14372,"23 min. per ep."
14373,"24 min. per ep."
14374,"1 hr. 22 min."
14375,"23 min. per ep."
14376,"4 min."
14377,"5 min."
14378,"6 min."
14379,"4 min."
14380,"4 min."
14381,"5 min."
14382,"3 min."
14383,"3 min."
14384,"5 min."
14385,"24 min. per ep."
14386,"23 min. per ep."
14387,NULL
14388,"21 min. per ep."
14389,"11 min. per ep."
14390,"12 min. per ep."
14391,"23 min."
14392,"15 sec."
14393,"18 min. per ep."
14394,"1 min."
14395,"10 min. per ep."
14396,"1 min. per ep."
14397,"42 sec. per ep."
14398,"5 min. per ep."
14399,"33 min."
14400,"15 min. per ep."
14401,"1 min. per ep."
14402,"4 min. per ep."
14403,"1 min. per ep."
14404,"32 min. per ep."
14405,"45 sec. per ep."
14406,"22 min. per ep."
14407,"24 min. per ep."
14408,"5 min."
14409,"1 hr. 22 min."
14410,"24 min. per ep."
14411,"7 min."
14412,"3 min. per ep."
14413,"3 min. per ep."
14414,"3 min. per ep."
14415,"4 min. per ep."
14416,"14 sec. per ep."
14417,"2 min."
14418,"2 min."
14419,"3 min. per ep."
14420,"23 min."
14421,"23 min. per ep."
14422,"45 sec."
14423,"4 min."
14424,"5 min."
14425,"1 hr. 34 min."
14426,"4 min."
14427,"3 min."
14428,"5 min. per ep."
14429,"5 min."
14430,"2 min."
14431,"4 min."
14432,"4 min."
14433,"2 min."
14434,"2 min."
14435,"2 min."
14436,"2 min."
14437,"2 min."
14438,"2 min."
14439,"5 min. per ep."
14440,"16 min. per ep."
14441,"8 min. per ep."
14442,"1 hr. 43 min."
14443,"30 sec."
14444,"23 min."
14445,"14 min. per ep."
14446,"20 min. per ep."
14447,"24 min. per ep."
14448,"9 min."
14449,"24 min."
14450,"2 min."
14451,"4 min."
14452,"23 min. per ep."
14453,"30 sec."
14454,"3 min."
14455,"4 min."
14456,"5 min."
14457,"3 min."
14458,"5 min."
14459,"4 min."
14460,"1 hr. 19 min."
14461,"7 min. per ep."
14462,"15 min. per ep."
14463,"24 min. per ep."
14464,"15 min. per ep."
14465,"3 min."
14466,"23 min. per ep."
14467,"2 min. per ep."
14468,"11 min. per ep."
14469,"21 min. per ep."
14470,"1 hr. 30 min."
14471,"28 min. per ep."
14472,"1 min."
14473,"26 sec. per ep."
14474,"25 min."
14475,"5 min."
14476,"1 hr. 30 min."
14477,NULL
14478,"1 hr. 51 min."
14479,"23 min. per ep."
14480,"15 min. per ep."
14481,"31 min."
14482,"7 min."
14483,"10 min."
14484,"4 min."
14485,"3 min. per ep."
14486,"22 min. per ep."
14487,"1 min. per ep."
14488,"2 min. per ep."
14489,"1 min."
14490,"24 min. per ep."
14491,"23 min. per ep."
14492,"5 min. per ep."
14493,"1 min."
14494,"15 sec."
14495,"24 min. per ep."
14496,"24 min. per ep."
14497,"9 min."
14498,"1 min."
14499,"2 hr."
14500,"24 min. per ep."
14501,"53 min."
14502,"24 min."
14503,"30 min."
14504,"1 hr. 25 min."
14505,"30 sec."
14506,"20 min. per ep."
14507,"23 min. per ep."
14508,"1 min."
14509,"3 min."
14510,"37 min."
14511,"1 hr. 27 min."
14512,"23 min."
14513,NULL
14514,"1 min. per ep."
14515,"30 sec. per ep."
14516,"2 min."
14517,"1 min."
14518,"1 min. per ep."
14519,"2 min. per ep."
14520,"15 sec. per ep."
14521,"1 min. per ep."
14522,"23 min."
14523,"5 min."
14524,"4 min. per ep."
14525,"5 min. per ep."
14526,"5 min. per ep."
14527,"3 min."
14528,"2 min."
14529,"48 min."
14530,"7 min. per ep."
14531,"4 min."
14532,"24 min. per ep."
14533,"23 min. per ep."
14534,"3 min. per ep."
14535,"10 min."
14536,"6 min. per ep."
14537,"15 sec. per ep."
14538,"1 hr. 38 min."
14539,"4 min."
14540,"12 min."
14541,"22 min."
14542,"8 min."
14543,"37 min."
14544,"10 min. per ep."
14545,"13 min. per ep."
14546,"24 min. per ep."
14547,"30 min. per ep."
14548,"2 hr. 3 min."
14549,"4 min. per ep."
14550,"13 min. per ep."
14551,"13 min. per ep."
14552,"12 min. per ep."
14553,"1 hr. 30 min."
14554,"1 hr. 45 min."
14555,"1 min. per ep."
14556,NULL
14557,"6 min."
14558,"3 min."
14559,"24 min."
14560,NULL
14561,"1 hr. 59 min."
14562,"23 min. per ep."
14563,"12 min. per ep."
14564,"2 min. per ep."
14565,"2 hr."
14566,"8 min."
14567,"3 min. per ep."
14568,"23 min. per ep."
14569,"13 min. per ep."
14570,NULL
14571,"1 hr. 13 min."
14572,"1 min."
14573,"4 min."
14574,"26 min. per ep."
14575,"7 min."
14576,"7 min."
14577,"28 min. per ep."
14578,"7 min. per ep."
14579,"22 min. per ep."
14580,"18 min. per ep."
14581,"3 min. per ep."
14582,"12 min. per ep."
14583,"9 min. per ep."
14584,"13 min. per ep."
14585,"9 min. per ep."
14586,"11 min. per ep."
14587,"2 min."
14588,"1 min. per ep."
14589,"1 min. per ep."
14590,"1 min. per ep."
14591,"23 min. per ep."
14592,"2 min."
14593,"2 min."
14594,"22 min. per ep."
14595,"23 min. per ep."
14596,"27 min."
14597,"1 hr. 15 min."
14598,"24 min. per ep."
14599,"2 min. per ep."
14600,"23 min. per ep."
14601,"23 min. per ep."
14602,"1 hr. 36 min."
14603,"5 min. per ep."
14604,"24 min. per ep."
14605,"1 hr. 40 min."
14606,"1 hr. 2 min."
14607,"24 min. per ep."
14608,"23 min. per ep."
14609,"25 min. per ep."
14610,"23 min. per ep."
14611,"3 min. per ep."
14612,"24 min. per ep."
14613,"6 min. per ep."
14614,"1 hr. 51 min."
14615,"25 min. per ep."
14616,"21 min."
14617,"23 min. per ep."
14618,"15 min. per ep."
14619,"1 hr."
14620,"2 hr. 20 min."
14621,"7 min. per ep."
14622,"23 min. per ep."
14623,"23 min. per ep."
14624,"23 min. per ep."
14625,"3 min. per ep."
14626,"23 min. per ep."
14627,NULL
14628,"13 min."
14629,"25 min."
14630,"23 min. per ep."
14631,"25 min. per ep."
14632,"23 min. per ep."
14633,"1 min. per ep."
14634,"6 min. per ep."
14635,"23 min. per ep."
14636,"13 min. per ep."
14637,"23 min. per ep."
14638,NULL
14639,"6 min. per ep."
14640,NULL
14641,"23 min. per ep."
14642,"40 sec. per ep."
14643,"23 min."
14644,"24 min."
14645,NULL
14646,"22 min."
14647,NULL
14648,"5 min. per ep."
14649,"26 min."
14650,"30 min. per ep."
14651,"1 min. per ep."
14652,"24 min. per ep."
14653,"1 hr. 37 min."
14654,"10 min. per ep."
14655,"30 sec. per ep."
14656,"3 min."
14657,"1 min."
14658,"7 min. per ep."
14659,"23 min."
14660,"15 sec. per ep."
14661,"3 min."
14662,"15 min. per ep."
14663,"20 min."
14664,"20 min. per ep."
14665,"30 min."
14666,"17 min. per ep."
14667,"15 min. per ep."
14668,"20 min. per ep."
14669,"20 min. per ep."
14670,"17 min. per ep."
14671,"15 min. per ep."
14672,"1 hr. 30 min."
14673,"5 min."
14674,"5 min."
14675,"3 min."
14676,"1 min."
14677,"12 min."
14678,"2 min."
14679,"4 min. per ep."
14680,"21 min."
14681,"8 min. per ep."
14682,"4 min."
14683,"3 min."
14684,"1 min."
14685,"4 min."
14686,"6 min."
14687,"5 min."
14688,"6 sec. per ep."
14689,"45 sec."
14690,"15 min."
14691,"4 min."
14692,"23 min. per ep."
14693,"1 min."
14694,"30 sec."
14695,"5 min."
14696,"20 sec. per ep."
14697,"2 min."
14698,"23 min. per ep."
14699,"11 min. per ep."
14700,"11 min. per ep."
14701,"11 min. per ep."
14702,"47 min."
14703,"11 min. per ep."
14704,"11 min. per ep."
14705,"13 min."
14706,"23 min. per ep."
14707,"54 min."
14708,NULL
14709,"24 min. per ep."
14710,"23 min. per ep."
14711,"1 hr. 29 min."
14712,NULL
14713,NULL
14714,"1 hr. 34 min."
14715,"3 min. per ep."
14716,"2 min."
14717,"23 min. per ep."
14718,"5 min. per ep."
14719,"26 min. per ep."
14720,"4 min. per ep."
14721,"24 min."
14722,"1 min."
14723,"2 min. per ep."
14724,"23 min. per ep."
14725,"1 min."
14726,NULL
14727,"24 min. per ep."
14728,"16 min. per ep."
14729,"4 min."
14730,"23 min. per ep."
14731,"4 min. per ep."
14732,"6 min. per ep."
14733,"17 min."
14734,"7 min. per ep."
14735,"24 min. per ep."
14736,"24 min. per ep."
14737,"15 min. per ep."
14738,"7 min. per ep."
14739,"15 min. per ep."
14740,"15 min. per ep."
14741,"15 min. per ep."
14742,"15 min. per ep."
14743,"15 min. per ep."
14744,"15 min. per ep."
14745,"15 min. per ep."
14746,"15 min. per ep."
14747,"16 min."
14748,"15 min. per ep."
14749,"1 hr. 22 min."
14750,"1 hr. 27 min."
14751,"1 hr. 30 min."
14752,"13 min. per ep."
14753,"15 min. per ep."
14754,"1 hr. 30 min."
14755,"15 min. per ep."
14756,"15 min. per ep."
14757,"16 min. per ep."
14758,"3 min."
14759,"23 min. per ep."
14760,"12 min. per ep."
14761,"24 min. per ep."
14762,"24 min. per ep."
14763,"4 min."
14764,"4 min. per ep."
14765,"24 min. per ep."
14766,"3 min."
14767,"24 min. per ep."
14768,"5 min. per ep."
14769,"4 min. per ep."
14770,NULL
14771,"5 min. per ep."
14772,"5 min. per ep."
14773,"40 min."
14774,"4 min. per ep."
14775,"5 min. per ep."
14776,"4 min. per ep."
14777,"20 min."
14778,"6 min."
14779,"23 min. per ep."
14780,"3 min."
14781,NULL
14782,"33 min."
14783,"25 min. per ep."
14784,"6 min. per ep."
14785,"24 min."
14786,"25 min. per ep."
14787,"1 hr. 48 min."
14788,"3 min. per ep."
14789,NULL
14790,"3 min. per ep."
14791,"3 min. per ep."
14792,"3 min. per ep."
14793,"53 sec. per ep."
14794,"20 min. per ep."
14795,"12 min. per ep."
14796,"1 hr. 41 min."
14797,"23 min. per ep."
14798,"24 min. per ep."
14799,"50 min."
14800,"8 min. per ep."
14801,"3 min. per ep."
14802,"22 min."
14803,"15 min. per ep."
14804,"23 min. per ep."
14805,"14 min. per ep."
14806,"7 min. per ep."
14807,"14 min. per ep."
14808,"4 min."
14809,"24 min. per ep."
14810,"1 min."
14811,"1 min. per ep."
14812,NULL
14813,NULL
14814,"23 min. per ep."
14815,NULL
14816,"15 min. per ep."
14817,"4 min."
14818,"2 min."
14819,"4 min."
14820,NULL
14821,"1 hr. 34 min."
14822,"3 min. per ep."
14823,"23 min. per ep."
14824,NULL
14825,"24 min. per ep."
14826,"23 min. per ep."
14827,"2 min."
14828,"2 min."
14829,"2 min."
14830,"2 min."
14831,"2 min."
14832,"2 min."
14833,"2 min."
14834,"2 min."
14835,"1 hr. 24 min."
14836,"1 hr."
14837,"2 min."
14838,"2 min."
14839,"2 min."
14840,"2 min."
14841,"2 min."
14842,"2 min."
14843,"16 min. per ep."
14844,"2 min."
14845,"2 min."
14846,"23 min. per ep."
14847,"1 hr. 30 min."
14848,"19 min. per ep."
14849,"24 min. per ep."
14850,"25 min."
14851,"24 min. per ep."
14852,"21 min."
14853,"10 min."
14854,"13 min."
14855,"34 min."
14856,"5 min. per ep."
14857,"2 min. per ep."
14858,"22 min. per ep."
14859,"40 sec. per ep."
14860,"35 sec."
14861,"7 min."
14862,"25 min. per ep."
14863,"30 min."
14864,"1 min. per ep."
14865,"3 min."
14866,"1 min. per ep."
14867,"3 min. per ep."
14868,"50 sec."
14869,"24 min. per ep."
14870,"5 min."
14871,NULL
14872,"15 sec."
14873,"23 sec. per ep."
14874,"24 min. per ep."
14875,"24 min. per ep."
14876,"23 min."
14877,"35 sec."
14878,"5 min."
14879,"1 min."
14880,"4 min."
14881,"2 min. per ep."
14882,"23 min. per ep."
14883,"2 min."
14884,"24 min."
14885,"4 min. per ep."
14886,"12 min. per ep."
14887,"38 sec. per ep."
14888,NULL
14889,"1 min. per ep."
14890,"36 sec."
14891,"24 min. per ep."
14892,"14 min. per ep."
14893,"11 min. per ep."
14894,"15 sec."
14895,"3 min. per ep."
14896,"14 min. per ep."
14897,"1 hr. 16 min."
14898,"24 min. per ep."
14899,"10 min."
14900,"15 sec. per ep."
14901,"25 min. per ep."
14902,"7 min."
14903,"30 min. per ep."
14904,"1 min."
14905,"5 min. per ep."
14906,"26 min."
14907,"50 min. per ep."
14908,"3 min. per ep."
14909,"7 min. per ep."
14910,"23 min. per ep."
14911,NULL
14912,"1 min."
14913,"4 min."
14914,"8 min. per ep."
14915,"10 min. per ep."
14916,"24 min. per ep."
14917,"1 min."
14918,"30 min."
14919,"6 min."
14920,"1 hr. 40 min."
14921,"1 hr. 35 min."
14922,"16 min. per ep."
14923,"21 min."
14924,"20 min. per ep."
14925,"1 min."
14926,"12 min. per ep."
14927,"12 min."
14928,"23 min. per ep."
14929,NULL
14930,"3 min. per ep."
14931,"2 min."
14932,"3 min."
14933,"23 min. per ep."
14934,"24 min. per ep."
14935,"23 min. per ep."
14936,"1 hr. 22 min."
14937,"1 min."
