anime_id,episodes,aired,premiered
9651,1,Jun-1905,NULL
9652,2,Sep-1998,NULL
9653,3,Apr-1992,NULL
9654,2,Mar-1998,NULL
9655,1,Jul-1998,NULL
9656,4,Jul-1997,NULL
9657,1,Dec-1995,NULL
9658,1,Jun-1905,NULL
9659,1,Dec-2006,NULL
9660,13,Oct-2014,NULL
9661,2,Dec-2014,NULL
9662,2,Dec-2014,NULL
9663,2,Oct-2014,NULL
9664,1,Oct-2014,NULL
9665,12,Jan-2015,"Winter 2015"
9666,3,Mar-2014,NULL
9667,1,Nov-2014,NULL
9668,20,Feb-2015,NULL
9669,1,Apr-1980,NULL
9670,1,Jun-1905,NULL
9671,12,Apr-2015,"Spring 2015"
9672,1,Jan-2003,NULL
9673,52,Oct-2014,"Fall 2014"
9674,11,Dec-2014,NULL
9675,24,Oct-2015,"Fall 2015"
9676,1,Oct-2013,NULL
9677,1,Oct-2014,NULL
9678,4,Oct-2014,NULL
9679,1,Jun-1905,NULL
9680,1,Oct-1999,NULL
9681,24,Apr-1992,"Spring 1992"
9682,1,Mar-2015,NULL
9683,1,Feb-2015,NULL
9684,13,Apr-2015,"Spring 2015"
9685,13,Oct-2015,"Fall 2015"
9686,1,Jan-1964,NULL
9687,2,Dec-2014,NULL
9688,26,Apr-2016,"Spring 2016"
9689,1,Jun-1905,NULL
9690,4,Aug-1987,"Summer 1987"
9691,2,Jul-1989,NULL
9692,1,Sep-1971,NULL
9693,4,Dec-2014,"Fall 2014"
9694,1,Sep-1949,NULL
9695,1,Oct-1926,NULL
9696,1,Mar-1929,NULL
9697,1,Apr-1905,NULL
9698,1,Nov-1933,NULL
9699,1,Feb-1933,NULL
9700,1,Apr-1905,NULL
9701,1,Apr-1905,NULL
9702,1,May-1905,NULL
9703,9,Oct-2014,NULL
9704,1,Apr-1905,NULL
9705,1,May-2015,NULL
9706,16,Nov-1999,"Fall 1999"
9707,1,Jul-1984,NULL
9708,1,Oct-2014,NULL
9709,1,Feb-2014,NULL
9710,50,Jun-1905,NULL
9711,31,Apr-1984,"Spring 1984"
9712,1,Mar-2003,NULL
9713,1,Sep-2014,NULL
9714,3,Jul-1992,NULL
9715,1,Aug-1992,NULL
9716,1,Jun-1990,NULL
9717,1,Jul-2008,NULL
9718,2,Feb-2015,NULL
9719,1,Oct-1998,NULL
9720,1,Jun-1905,NULL
9721,1,Jan-1992,NULL
9722,1,Dec-1994,NULL
9723,1,May-2000,NULL
9724,1,Jan-1999,NULL
9725,13,Apr-2015,"Spring 2015"
9726,1,May-1940,NULL
9727,130,Oct-1968,"Fall 1968"
9728,35,Nov-2014,NULL
9729,1,Oct-2014,NULL
9730,12,Jan-2015,"Winter 2015"
9731,1,Dec-2014,NULL
9732,1,Jan-2015,NULL
9733,24,Apr-2015,"Spring 2015"
9734,1,May-2014,NULL
9735,6,Nov-2014,NULL
9736,1,Jun-1905,NULL
9737,13,Nov-1997,NULL
9738,0,Oct-2014,NULL
9739,12,Jan-2015,"Winter 2015"
9740,1,Nov-2015,NULL
9741,13,Apr-2015,NULL
9742,12,Apr-2015,"Spring 2015"
9743,12,Jan-2015,"Winter 2015"
9744,2,May-2014,NULL
9745,1,Jun-2008,NULL
9746,1,Sep-2008,NULL
9747,1,Apr-1905,NULL
9748,1,Apr-1905,NULL
9749,24,Jan-2015,"Winter 2015"
9750,25,Apr-2015,"Spring 2015"
9751,1,Feb-2014,NULL
9752,1,Dec-2015,NULL
9753,1,Aug-1996,NULL
9754,12,Jan-2015,"Winter 2015"
9755,1,Mar-2015,NULL
9756,1,Mar-2015,NULL
9757,24,Apr-2015,"Spring 2015"
9758,1,Apr-2015,NULL
9759,1,Jun-1905,NULL
9760,1,Jan-2015,NULL
9761,1,Dec-2014,NULL
9762,2,Feb-2015,NULL
9763,1,Dec-2005,NULL
9764,1,Dec-2011,NULL
9765,1,Jun-2014,NULL
9766,1,Jun-1905,NULL
9767,1,Jun-1986,NULL
9768,2,Sep-2014,NULL
9769,3,Jan-1992,NULL
9770,2,Oct-1981,NULL
9771,1,Jan-1982,NULL
9772,1,Nov-2014,NULL
9773,8,Oct-2014,NULL
9774,1,Mar-2010,NULL
9775,12,Jul-2015,"Summer 2015"
9776,12,Jan-2016,"Winter 2016"
9777,13,Jan-2015,"Winter 2015"
9778,1,Nov-2014,NULL
9779,1,Apr-1905,NULL
9780,25,Apr-2015,"Spring 2015"
9781,5,Dec-2013,NULL
9782,1,Nov-2014,NULL
9783,1,Nov-2014,NULL
9784,1,Oct-2014,NULL
9785,1,Nov-2014,NULL
9786,1,Apr-2015,NULL
9787,1,Jun-1905,NULL
9788,1,Jun-1905,NULL
9789,1,Jun-1905,NULL
9790,1,Feb-2009,NULL
9791,1,Mar-2015,NULL
9792,12,Jul-2015,"Summer 2015"
9793,1,Mar-2015,NULL
9794,1,Jan-2015,NULL
9795,2,Jan-2015,NULL
9796,10,Oct-2014,NULL
9797,23,Oct-2015,"Fall 2015"
9798,1,May-2016,NULL
9799,1,Jul-1905,NULL
9800,1,Jul-2014,NULL
9801,1,Jul-2014,NULL
9802,1,Jul-1905,NULL
9803,1,Jul-1905,NULL
9804,1,Jul-1905,NULL
9805,1,Jul-1905,NULL
9806,1,Jul-1905,NULL
9807,1,Jul-1905,NULL
9808,1,Jun-2009,NULL
9809,1,Dec-2007,NULL
9810,1,Jun-1905,NULL
9811,1,Jun-1905,NULL
9812,1,Sep-1997,NULL
9813,1,Jun-1905,NULL
9814,1,Jun-1905,NULL
9815,1,Jun-1905,NULL
9816,1,Jun-1905,NULL
9817,1,Jun-1905,NULL
9818,1,NULL,NULL
9819,1,NULL,NULL
9820,1,Jul-1905,NULL
9821,1,Jul-1905,NULL
9822,26,Jan-2011,NULL
9823,5,Jan-2014,NULL
9824,52,Apr-2014,"Spring 2014"
9825,3,Oct-2006,NULL
9826,15,Jul-2015,NULL
9827,1,Jun-1905,NULL
9828,12,Apr-2015,"Spring 2015"
9829,11,Jul-2015,"Summer 2015"
9830,11,Oct-2015,"Fall 2015"
9831,12,Apr-2016,"Spring 2016"
9832,1,Oct-2015,NULL
9833,2,Nov-2014,NULL
9834,1,Jul-1905,NULL
9835,1,Jul-1905,NULL
9836,1,Jul-1905,NULL
9837,1,Jul-1905,NULL
9838,1,Jun-1905,NULL
9839,1,Jul-1905,NULL
9840,1,Jun-1905,NULL
9841,1,Jul-1905,NULL
9842,1,Nov-2014,NULL
9843,50,Feb-2015,"Winter 2015"
9844,16,Nov-2014,NULL
9845,1,Apr-2015,NULL
9846,12,Apr-2015,"Spring 2015"
9847,1,Mar-2007,NULL
9848,1,Jun-2005,NULL
9849,1,Jul-1905,NULL
9850,1,Apr-1905,NULL
9851,1,Apr-1905,NULL
9852,1,May-1905,NULL
9853,1,Feb-1931,NULL
9854,13,Apr-2015,"Spring 2015"
9855,1,Aug-2015,NULL
9856,1,Jun-1905,NULL
9857,1,Dec-2014,NULL
9858,1,Nov-2014,NULL
9859,1,Sep-2015,NULL
9860,6,Sep-2002,NULL
9861,13,Jan-2016,"Winter 2016"
9862,1,Apr-2013,NULL
9863,1,Aug-2015,NULL
9864,1,Jul-1905,NULL
9865,1,Jun-2014,NULL
9866,1,Jul-1905,NULL
9867,1,Apr-2016,NULL
9868,1,Dec-2014,NULL
9869,2,Feb-2015,NULL
9870,1,Dec-2014,NULL
9871,12,Apr-2015,"Spring 2015"
9872,1,Jul-2015,NULL
9873,3,Dec-2013,NULL
9874,3,Dec-2011,NULL
9875,2,Apr-2008,NULL
9876,24,Jan-2008,NULL
9877,12,Apr-2015,"Spring 2015"
9878,12,Jul-2015,"Summer 2015"
9879,12,Jul-2015,"Summer 2015"
9880,1,Apr-1905,NULL
9881,1,May-1905,NULL
9882,1,Jul-1905,NULL
9883,12,Jan-2017,"Winter 2017"
9884,12,Apr-2015,"Spring 2015"
9885,1,Sep-2015,NULL
9886,1,Jun-1905,NULL
9887,1,Sep-2016,NULL
9888,1,Jul-2015,NULL
9889,1,Feb-2015,NULL
9890,12,Apr-2015,"Spring 2015"
9891,13,Apr-2015,"Spring 2015"
9892,1,May-2015,NULL
9893,12,Oct-2015,"Fall 2015"
9894,11,Oct-2014,NULL
9895,26,Dec-2014,NULL
9896,25,Oct-2015,"Fall 2015"
9897,1,Aug-1990,NULL
9898,12,Jul-2015,"Summer 2015"
9899,1,Jun-2008,NULL
9900,1,Dec-2009,NULL
9901,1,Sep-2012,NULL
9902,36,Mar-2015,NULL
9903,1,Dec-2014,NULL
9904,12,Oct-2015,"Fall 2015"
9905,12,Apr-2015,"Spring 2015"
9906,1,Jul-1905,NULL
9907,1,Jul-1905,NULL
9908,1,Jul-1905,NULL
9909,1,May-2015,NULL
9910,1,Jul-1905,NULL
9911,1,Dec-2014,NULL
9912,1,Mar-2015,NULL
9913,1,Jan-1994,NULL
9914,51,Apr-2015,"Spring 2015"
9915,12,Jul-2015,"Summer 2015"
9916,12,Apr-2015,"Spring 2015"
9917,1,Mar-1984,NULL
9918,1,Jul-1905,NULL
9919,1,Aug-2014,NULL
9920,1,Jul-1905,NULL
9921,1,Jun-1905,NULL
9922,13,Jul-2015,"Summer 2015"
9923,13,Jul-2009,"Summer 2009"
9924,13,Jul-2015,"Summer 2015"
9925,1,Jun-2015,NULL
9926,6,May-2015,NULL
9927,1,Feb-1980,NULL
9928,13,Apr-2015,"Spring 2015"
9929,1,Dec-2014,NULL
9930,2,Mar-2015,NULL
9931,1,Mar-2015,NULL
9932,39,Jun-2014,NULL
9933,18,Dec-2014,NULL
9934,1,Apr-2015,NULL
9935,10,Apr-2015,"Spring 2015"
9936,24,Jan-2015,"Winter 2015"
9937,6,Dec-2014,NULL
9938,1,Feb-1988,NULL
9939,1,Dec-1999,NULL
9940,1,Aug-1987,NULL
9941,1,Jun-1905,NULL
9942,1,Nov-2012,NULL
9943,1,Dec-2014,NULL
9944,1,Dec-2014,NULL
9945,1,Sep-2014,NULL
9946,10,Dec-2013,NULL
9947,1,Oct-2011,NULL
9948,13,Jul-2015,"Summer 2015"
9949,6,Dec-2014,NULL
9950,1,Dec-2014,NULL
9951,1,Jun-1984,NULL
9952,1,Oct-1980,NULL
9953,1,Feb-1983,NULL
9954,1,Apr-1983,NULL
9955,26,Jun-1905,NULL
9956,1,Jan-2015,NULL
9957,1,Aug-2006,NULL
9958,1,Mar-1985,NULL
9959,1,Mar-1984,NULL
9960,1,Mar-1994,NULL
9961,1,Jun-1995,NULL
9962,1,Nov-2013,NULL
9963,2,Jun-2015,NULL
9964,1,Sep-1992,NULL
9965,1,Nov-1992,NULL
9966,1,Mar-1993,NULL
9967,1,Jun-1993,NULL
9968,1,Apr-1989,NULL
9969,1,Jun-1905,NULL
9970,1,Jun-2010,NULL
9971,1,May-1905,NULL
9972,1,Mar-2016,NULL
9973,3,Apr-1988,NULL
9974,1,Jul-1905,NULL
9975,1,Jan-2015,NULL
9976,1,Dec-2014,NULL
9977,10,Apr-2015,"Spring 2015"
9978,1,Jan-2015,NULL
9979,1,Jul-1905,NULL
9980,2,Dec-1997,NULL
9981,1,Jun-1905,NULL
9982,1,Dec-2005,NULL
9983,1,Jun-1905,NULL
9984,33,Nov-1991,NULL
9985,0,Jan-2015,NULL
9986,2,May-2001,NULL
9987,1,Jun-1905,NULL
9988,15,Jun-1996,"Summer 1996"
9989,18,Aug-1998,"Summer 1998"
9990,41,May-2002,NULL
9991,4,Apr-2001,"Spring 2001"
9992,0,Apr-1995,"Spring 1995"
9993,1,Jun-1905,NULL
9994,1,Jun-1905,NULL
9995,1,Jun-1905,NULL
9996,1,Jun-1905,NULL
9997,10,Jun-2004,"Summer 2004"
9998,15,Jul-2005,"Summer 2005"
9999,6,Apr-2007,"Spring 2007"
10000,7,Dec-2000,NULL
10001,1,Apr-2006,NULL
10002,2,Mar-2010,NULL
10003,1,Mar-2011,NULL
10004,10,May-2007,"Spring 2007"
10005,3,Feb-2008,"Winter 2008"
10006,2,Aug-2009,NULL
10007,1,May-1905,NULL
10008,1,May-1905,NULL
10009,1,Jan-2015,NULL
10010,1,Dec-2014,NULL
10011,0,Feb-2013,"Winter 2013"
10012,3,Nov-2011,NULL
10013,5,Jan-2011,NULL
10014,11,Mar-2010,"Spring 2010"
10015,7,Mar-2010,"Spring 2010"
10016,7,Dec-2009,NULL
10017,6,Oct-2009,"Fall 2009"
10018,4,Mar-2011,"Spring 2011"
10019,1,Jan-2015,NULL
10020,2,Mar-1998,NULL
10021,1,Dec-1983,NULL
10022,1,Jun-1905,NULL
10023,1,Jun-1984,NULL
10024,1,Jun-1990,NULL
10025,1,May-1905,NULL
10026,8,May-1995,"Spring 1995"
10027,9,Apr-1994,"Spring 1994"
10028,12,Apr-1994,"Spring 1994"
10029,3,Apr-1995,"Spring 1995"
10030,1,Mar-2009,NULL
10031,1,Apr-2012,NULL
10032,1,Jun-2011,NULL
10033,1,Jun-2008,NULL
10034,1,Aug-2006,NULL
10035,13,Nov-2005,"Fall 2005"
10036,48,May-1998,"Spring 1998"
10037,2,Jun-1995,"Summer 1995"
10038,1,Mar-2012,NULL
10039,1,Aug-1995,NULL
10040,1,Dec-1994,NULL
10041,1,May-1996,NULL
10042,1,Aug-1998,NULL
10043,1,Jan-2012,NULL
10044,1,Feb-2006,NULL
10045,1,Jan-1995,NULL
10046,4,Dec-1998,"Winter 1999"
10047,1,Mar-2015,NULL
10048,1,Mar-2015,NULL
10049,1,Mar-2015,NULL
10050,1,Mar-2015,NULL
10051,65,May-1905,NULL
10052,26,May-1905,NULL
10053,1,Oct-1998,NULL
10054,1,Nov-1993,NULL
10055,1,Oct-1998,NULL
10056,1,Jun-1905,NULL
10057,1,Nov-1992,NULL
10058,1,Dec-1989,NULL
10059,1,Nov-1992,NULL
10060,1,Jan-2004,NULL
10061,1,Apr-1905,NULL
10062,1,Apr-1905,NULL
10063,1,Apr-1905,NULL
10064,1,Apr-1905,NULL
10065,1,Mar-2015,NULL
10066,4,Mar-2015,NULL
10067,1,Dec-2014,NULL
10068,1,May-1905,NULL
10069,1,May-1905,NULL
10070,24,Apr-2015,"Spring 2015"
10071,1,May-1905,NULL
10072,33,Jan-2013,NULL
10073,26,Jul-1905,NULL
10074,1,Mar-2010,NULL
10075,1,Mar-2004,NULL
10076,1,Mar-1983,NULL
10077,1,May-1905,NULL
10078,1,May-1905,NULL
10079,1,May-1905,NULL
10080,1,May-1905,NULL
10081,1,May-1905,NULL
10082,1,May-1905,NULL
10083,1,May-1905,NULL
10084,1,May-1905,NULL
10085,0,Dec-2016,NULL
10086,1,May-1905,NULL
10087,1,May-1905,NULL
10088,1,May-1905,NULL
10089,1,May-1905,NULL
10090,1,May-1905,NULL
10091,1,May-1905,NULL
10092,1,May-1905,NULL
10093,1,May-1905,NULL
10094,1,May-1905,NULL
10095,1,May-1905,NULL
10096,1,May-1905,NULL
10097,1,May-1905,NULL
10098,1,May-1905,NULL
10099,1,May-1905,NULL
10100,1,May-1905,NULL
10101,1,May-1905,NULL
10102,1,May-1905,NULL
10103,51,Apr-2015,"Spring 2015"
10104,1,Dec-2009,NULL
10105,1,May-1905,NULL
10106,1,Apr-2015,NULL
10107,2,May-2015,NULL
10108,1,Jan-2015,NULL
10109,1,Jun-1905,NULL
10110,1,Jun-1905,NULL
10111,1,Jun-1905,NULL
10112,1,Jun-1905,NULL
10113,1,Jun-1905,NULL
10114,1,Jun-1905,NULL
10115,26,May-2015,"Spring 2015"
10116,1,Apr-1982,NULL
10117,1,Jun-1905,NULL
10118,1,Jun-1905,NULL
10119,24,Apr-2015,"Spring 2015"
10120,1,Jul-1905,NULL
10121,8,Nov-2012,NULL
10122,2,Mar-2015,NULL
10123,1,Nov-2014,NULL
10124,1,Mar-2005,NULL
10125,10,Apr-2014,"Spring 2014"
10126,1,Jun-1905,NULL
10127,26,Apr-2004,"Spring 2004"
10128,13,Jun-1905,NULL
10129,13,Jun-1905,NULL
10130,13,Jun-1905,NULL
10131,1,Jun-1905,NULL
10132,60,Mar-2007,"Spring 2007"
10133,25,Apr-2008,"Spring 2008"
10134,20,Mar-2009,"Spring 2009"
10135,12,Jan-2010,"Winter 2010"
10136,8,Jun-1905,NULL
10137,1,Aug-2007,NULL
10138,1,Apr-2008,NULL
10139,2,Sep-2013,NULL
10140,1,Jul-2015,NULL
10141,1,Jul-2015,NULL
10142,1,Feb-2011,NULL
10143,12,Jul-2016,"Summer 2016"
10144,63,Apr-2014,"Spring 2014"
10145,1,Jul-1905,NULL
10146,1,Jul-1905,NULL
10147,1,Jul-1905,NULL
10148,1,Jun-1905,NULL
10149,1,Jun-1905,NULL
10150,1,Sep-2013,NULL
10151,1,Jun-1905,NULL
10152,1,Jun-1905,NULL
10153,1,Oct-1968,NULL
10154,1,Dec-2014,NULL
10155,1,Jun-1905,NULL
10156,1,Nov-1943,NULL
10157,13,Jul-2015,"Summer 2015"
10158,12,Jul-2015,"Summer 2015"
10159,12,Oct-2015,"Fall 2015"
10160,1,May-1905,NULL
10161,1,May-1905,NULL
10162,1,May-1905,NULL
10163,1,Jun-1905,NULL
10164,1,Jun-1905,NULL
10165,1,May-1905,NULL
10166,1,May-1905,NULL
10167,1,May-1905,NULL
10168,1,May-1905,NULL
10169,1,Feb-2014,NULL
10170,13,Jul-2015,"Summer 2015"
10171,1,Apr-2015,NULL
10172,1,Apr-2015,NULL
10173,1,May-2015,NULL
10174,1,Apr-1958,NULL
10175,1,May-1905,NULL
10176,4,Nov-2014,NULL
10177,4,Jan-2014,NULL
10178,4,Apr-2014,NULL
10179,4,Jul-2014,NULL
10180,4,Feb-2015,NULL
10181,1,Aug-2015,NULL
10182,1,Nov-2015,NULL
10183,1,Apr-2016,NULL
10184,1,May-2014,NULL
10185,1,May-1905,NULL
10186,1,Aug-2011,NULL
10187,2,Mar-2012,NULL
10188,13,Oct-2004,"Fall 2004"
10189,1,Jan-2009,NULL
10190,1,Apr-2005,NULL
10191,12,Jan-2005,"Winter 2005"
10192,12,Jul-1905,NULL
10193,32,Mar-2015,"Spring 2015"
10194,1,Oct-2011,NULL
10195,14,Nov-2013,NULL
10196,2,Feb-2015,NULL
10197,2,Sep-2013,NULL
10198,26,Jul-2015,"Summer 2015"
10199,1,Jul-2015,NULL
10200,1,Oct-2002,NULL
10201,1,Jul-1905,NULL
10202,1,Jul-1905,NULL
10203,1,Jul-2014,NULL
10204,1,Nov-2014,NULL
10205,1,Jun-2015,NULL
10206,13,Apr-2015,"Spring 2015"
10207,1,Jun-1905,NULL
10208,1,Oct-2015,NULL
10209,1,May-1905,NULL
10210,1,Aug-2011,NULL
10211,6,Jul-2015,NULL
10212,1,Jul-2007,NULL
10213,1,NULL,NULL
10214,1,Jul-2005,NULL
10215,3,Sep-2015,NULL
10216,1,Sep-1947,NULL
10217,1,May-1905,NULL
10218,1,May-1905,NULL
10219,1,May-1905,NULL
10220,1,Jul-2015,NULL
10221,1,Jul-1905,NULL
10222,1,Jun-1905,NULL
10223,1,Jun-1905,NULL
10224,1,Jun-1905,NULL
10225,1,Jun-1905,NULL
10226,1,Jun-1905,NULL
10227,1,Aug-2014,NULL
10228,2,Apr-2015,NULL
10229,2,Apr-2015,NULL
10230,1,May-1905,NULL
10231,1,May-1905,NULL
10232,1,Aug-1957,NULL
10233,1,May-1905,NULL
10234,1,May-1905,NULL
10235,1,May-1905,NULL
10236,1,Oct-1957,NULL
10237,100,May-1905,NULL
10238,1,May-1905,NULL
10239,1,May-1905,NULL
10240,1,May-1905,NULL
10241,1,May-1905,NULL
10242,1,May-1905,NULL
10243,1,Jun-1905,NULL
10244,2,Jun-1905,NULL
10245,3,May-2014,NULL
10246,75,Dec-2014,NULL
10247,1,Aug-2014,NULL
10248,11,Jul-2015,"Summer 2015"
10249,1,Jul-1905,NULL
10250,1,Jul-1905,NULL
10251,1,Jun-1905,NULL
10252,1,Nov-1956,NULL
10253,1,Mar-1957,NULL
10254,1,Jun-1905,NULL
10255,1,Jun-1905,NULL
10256,1,Jul-1905,NULL
10257,1,Jul-1905,NULL
10258,1,Jun-1905,NULL
10259,1,Jun-1905,NULL
10260,1,Jul-1905,NULL
10261,1,Aug-2004,NULL
10262,1,Apr-1984,NULL
10263,1,Aug-2009,NULL
10264,1,Aug-2009,NULL
10265,1,Jun-1905,NULL
10266,1,Jun-1905,NULL
10267,1,Jun-1905,NULL
10268,12,Sep-2015,"Fall 2015"
10269,1,Mar-2014,NULL
10270,12,Oct-2015,"Fall 2015"
10271,1,Feb-2013,NULL
10272,1,Jul-2013,NULL
10273,1,Jul-1905,NULL
10274,1,May-1905,NULL
10275,1,May-1905,NULL
10276,1,May-1905,NULL
10277,1,May-1905,NULL
10278,1,May-1905,NULL
10279,1,Jun-1905,NULL
10280,1,Aug-2000,NULL
10281,1,Jul-1999,NULL
10282,1,Jul-1905,NULL
10283,1,Jun-2011,NULL
10284,1,Jul-1905,NULL
10285,1,May-2015,NULL
10286,1,Apr-1905,NULL
10287,8,Nov-2015,NULL
10288,26,Dec-2015,NULL
10289,13,Jul-2016,"Summer 2016"
10290,13,Oct-2016,"Fall 2016"
10291,1,Apr-1905,NULL
10292,1,Apr-1905,NULL
10293,1,Jun-1987,NULL
10294,30,Apr-1991,"Spring 1991"
10295,50,Apr-1991,"Spring 1991"
10296,39,Apr-1988,"Spring 1988"
10297,4,Apr-1988,"Spring 1988"
10298,26,Dec-1988,NULL
10299,39,Apr-2015,"Spring 2015"
10300,13,Dec-1997,"Winter 1998"
10301,1,Jun-1995,NULL
10302,50,Apr-2015,"Spring 2015"
10303,1,Jun-1905,NULL
10304,1,Apr-1905,NULL
10305,1,Jul-1905,NULL
10306,13,Nov-2006,"Fall 2006"
10307,1,Jun-1905,NULL
10308,1,Jun-1905,NULL
10309,1,Jul-2012,NULL
10310,1,Oct-2014,NULL
10311,1,Jun-1905,NULL
10312,1,Jun-1905,NULL
10313,1,Jul-1905,NULL
10314,7,Dec-2014,NULL
10315,13,Jun-1905,NULL
10316,1,Sep-2010,NULL
10317,1,NULL,NULL
10318,26,Jun-1905,NULL
10319,1,Dec-1992,NULL
10320,4,Nov-1997,NULL
10321,1,May-1905,NULL
10322,1,Apr-2003,NULL
10323,1,Jun-1905,NULL
10324,1,Jun-1905,NULL
10325,1,Jun-1905,NULL
10326,1,Dec-1975,NULL
10327,1,Jun-1976,NULL
10328,1,Feb-1978,NULL
10329,1,Apr-1983,NULL
10330,1,Dec-1986,NULL
10331,1,Jun-1905,NULL
10332,12,Jun-1964,NULL
10333,2,Jul-2014,NULL
10334,1,Oct-1984,NULL
10335,1,Dec-1991,NULL
10336,1,Apr-1984,NULL
10337,1,Apr-1983,NULL
10338,1,Jul-1928,NULL
10339,0,Mar-2014,NULL
10340,4,Jul-1905,NULL
10341,1,May-2014,NULL
10342,12,Jul-2015,"Summer 2015"
10343,1,Jan-2015,NULL
10344,1,Sep-2014,NULL
10345,1,Sep-2014,NULL
10346,1,Jul-1981,NULL
10347,1,Jul-1982,NULL
10348,1,Aug-1983,NULL
10349,1,Dec-2003,NULL
10350,1,Jan-2011,NULL
10351,1,Oct-2014,NULL
10352,1,Jan-2015,NULL
10353,1,Jul-2014,NULL
10354,1,Sep-2012,NULL
10355,1,Jun-2013,NULL
10356,1,May-1905,NULL
10357,80,Apr-1999,"Spring 1999"
10358,18,Jun-1905,NULL
10359,84,Apr-1991,"Spring 1991"
10360,0,Dec-2012,"Winter 2013"
10361,34,Apr-1997,"Spring 1997"
10362,154,Apr-1994,"Spring 1994"
10363,1,Mar-1999,NULL
10364,12,Jul-2015,"Summer 2015"
10365,1,Oct-1995,NULL
10366,1,Oct-1995,NULL
10367,12,Jul-2015,"Summer 2015"
10368,1,May-2015,NULL
10369,0,Apr-1986,"Spring 1986"
10370,13,Jan-2015,"Winter 2015"
10371,1,Apr-2015,NULL
10372,1,Mar-2015,NULL
10373,1,Aug-2011,NULL
10374,1,Oct-2015,NULL
10375,25,Mar-2005,"Spring 2005"
10376,2,Jun-1905,NULL
10377,26,NULL,NULL
10378,1,Oct-2004,NULL
10379,13,Apr-2015,"Spring 2015"
10380,1,Jul-2006,NULL
10381,2,Jan-2011,NULL
10382,4,Jan-2012,NULL
10383,12,Dec-2011,NULL
10384,0,Nov-2012,"Fall 2012"
10385,3,Jul-2012,NULL
10386,5,Apr-2013,NULL
10387,0,Jul-2013,NULL
10388,1,Aug-2009,NULL
10389,52,Jan-2015,"Winter 2015"
10390,1,Jun-1905,NULL
10391,1,NULL,NULL
10392,1,NULL,NULL
10393,1,NULL,NULL
10394,1,Dec-1978,NULL
10395,1,May-1905,NULL
10396,1,Apr-2013,NULL
10397,1,Oct-1995,NULL
10398,1,Apr-1976,NULL
10399,1,Jul-1905,NULL
10400,1,Dec-1979,NULL
10401,1,Sep-2014,NULL
10402,1,Oct-2005,NULL
10403,13,Jul-1905,NULL
10404,1,Apr-1905,NULL
10405,1,Jul-1905,NULL
10406,2,Dec-2012,NULL
10407,12,Oct-2015,"Fall 2015"
10408,1,Jul-2015,NULL
10409,1,Nov-2011,NULL
10410,4,Mar-2015,NULL
10411,5,Jun-1905,NULL
10412,1,Feb-2015,NULL
10413,1,Feb-2015,NULL
10414,1,Feb-2012,NULL
10415,1,Aug-1968,NULL
10416,1,Jul-2003,NULL
10417,12,Jul-2015,"Summer 2015"
10418,1,Jun-2015,NULL
10419,1,Aug-1977,NULL
10420,1,Dec-2012,NULL
10421,1,Feb-2012,NULL
10422,1,Jun-1905,NULL
10423,1,Jun-1905,NULL
10424,1,Jun-1905,NULL
10425,1,Jun-1905,NULL
10426,1,Jun-1905,NULL
10427,1,Jan-1999,NULL
10428,1,Feb-2015,NULL
10429,0,NULL,NULL
10430,1,Feb-1999,NULL
10431,51,Apr-2015,"Spring 2015"
10432,26,Apr-2015,"Spring 2015"
10433,1,Jun-2009,NULL
10434,1,Jun-1905,NULL
10435,2,Jan-2015,NULL
10436,12,Jul-2015,"Summer 2015"
10437,1,Jun-1905,NULL
10438,2,May-2015,NULL
10439,4,May-2015,NULL
10440,1,Sep-2012,NULL
10441,3,Nov-2014,NULL
10442,1,Apr-2014,NULL
10443,3,Jul-2014,NULL
10444,1,Nov-2015,NULL
10445,6,Jul-2015,"Summer 2015"
10446,4,Feb-2007,NULL
10447,1,Jul-2001,NULL
10448,1,Nov-2001,NULL
10449,1,Jun-1905,NULL
10450,1,Jun-1905,NULL
10451,2,May-2015,NULL
10452,12,Oct-2015,"Fall 2015"
10453,1,May-2014,NULL
10454,12,Oct-2015,"Fall 2015"
10455,1,Jun-1905,NULL
10456,5,Feb-2015,NULL
10457,1,Nov-2015,NULL
10458,8,Nov-2015,"Fall 2015"
10459,1,Mar-2015,NULL
10460,12,Oct-2015,"Fall 2015"
10461,3,NULL,NULL
10462,1,Mar-2015,NULL
10463,1,Jan-1970,NULL
10464,12,Jul-2015,"Summer 2015"
10465,23,Mar-2015,NULL
10466,9,Apr-2015,NULL
10467,4,NULL,NULL
10468,1,Sep-2015,NULL
10469,2,Nov-2015,NULL
10470,1,Mar-2015,NULL
10471,1,May-1905,NULL
10472,1,May-1905,NULL
10473,1,May-1905,NULL
10474,1,May-1905,NULL
10475,1,May-1905,NULL
10476,1,May-1905,NULL
10477,1,Jun-1905,NULL
10478,1,Jun-1905,NULL
10479,1,Jun-1905,NULL
10480,1,Jun-1905,NULL
10481,1,Jun-1905,NULL
10482,1,Jun-1905,NULL
10483,1,Jun-1905,NULL
10484,1,Jun-1905,NULL
10485,130,Mar-2015,"Spring 2015"
10486,1,Aug-2011,NULL
10487,12,Jul-2015,"Summer 2015"
10488,1,Feb-2016,NULL
10489,2,Jun-2015,NULL
10490,1,Jul-2012,NULL
10491,13,Jul-2015,"Summer 2015"
10492,1,Mar-2015,NULL
10493,1,Apr-1982,NULL
