anime_id,score_10,score_9,score_8,score_7,score_6,score_5,score_4,score_3,score_2,score_1
5168,16,13,40,70,101,40,22,8,8,10
5169,10879,18094,38167,53805,34435,17947,7785,3251,1751,1176
5170,10,11,19,37,64,78,35,18,16,8
5171,6,1,11,13,17,24,16,6,2,4
5172,8,4,14,42,60,79,51,34,29,28
5173,7,2,6,11,19,18,7,7,1,5
5174,19,16,27,16,16,13,7,4,0,5
5175,8,3,3,11,7,5,2,1,3,5
5176,193,183,315,519,401,247,103,49,18,24
5177,5608,6661,13617,15439,6919,2916,994,461,253,196
5178,166,121,193,262,154,97,21,12,10,21
5179,16,6,19,52,102,79,43,17,17,22
5180,10,1,4,14,25,30,34,14,29,15
5181,36,13,40,74,105,125,52,39,17,27
5182,1903,2484,4696,5865,3042,1354,324,162,72,54
5183,569,427,871,1525,1381,792,337,198,141,110
5184,14,4,22,46,74,65,14,15,7,10
5185,108,187,265,266,104,40,18,7,2,12
5186,31,18,59,126,220,304,279,164,127,135
5187,663,174,356,708,943,1472,1180,945,1054,1589
5188,19,5,9,13,8,25,25,53,82,263
5189,3070,3333,5619,5847,2927,1323,427,196,113,137
5190,52,40,61,120,82,41,15,5,8,6
5191,12,4,3,14,23,46,25,17,15,15
5192,10,4,5,11,19,33,27,13,13,15
5193,8,5,19,34,60,50,27,17,18,9
5194,14,5,9,23,29,46,15,6,4,9
5195,27,20,81,161,306,243,73,29,18,18
5196,25,8,20,31,26,20,7,4,0,2
5197,7,1,5,15,16,18,10,2,4,9
5198,4,5,3,10,6,10,6,4,3,3
5199,6,2,12,22,31,11,4,1,1,1
5200,288,214,411,651,530,350,160,72,57,66
5201,300,328,668,896,411,173,41,14,7,11
5202,5,2,8,8,14,17,6,6,3,7
5203,11,7,15,24,29,19,4,6,2,11
5204,7,4,2,6,8,13,7,3,2,7
5205,21,11,19,31,24,41,35,33,22,18
5206,12,5,10,32,34,35,15,8,6,13
5207,40,84,204,299,197,85,46,19,12,3
5208,272,313,540,727,369,181,50,19,18,9
5209,1301,1557,3160,5601,3879,1882,678,302,143,101
5210,6,2,5,7,5,16,8,9,3,7
5211,141,180,456,919,801,466,206,85,82,20
5212,1903,3453,6966,5054,1432,468,97,35,20,26
5213,370,304,573,790,469,253,113,63,34,43
5214,9,5,8,24,30,22,13,10,10,14
5215,18,13,30,96,81,59,26,7,5,6
5216,513,708,1525,2252,1234,691,264,88,50,45
5217,130,167,387,662,466,251,82,56,29,16
5218,6200,6087,8068,6629,2846,1133,343,134,88,102
5219,20,8,34,81,144,188,128,70,51,39
5220,6,1,8,15,21,15,5,6,5,1
5221,1057,746,1086,1446,1020,545,235,129,72,119
5222,66070,88392,155885,184924,107049,54874,28645,13816,8353,5683
5223,241,483,1211,2032,1262,563,245,79,39,30
5224,13,15,33,40,51,91,37,23,16,16
5225,6,2,13,18,21,27,9,7,5,10
5226,10464,18808,34910,31263,12780,5508,2151,718,353,331
5227,20,21,54,98,53,30,12,5,1,3
5228,127,168,456,700,387,172,56,19,14,10
5229,372,550,1345,1425,584,264,74,29,20,12
5230,1721,3994,7924,7003,2878,1201,506,216,101,79
5231,417,684,1741,2893,2271,1224,610,267,148,126
5232,45,33,81,135,115,72,32,12,5,6
5233,36,32,70,126,115,72,37,16,4,4
5234,644,644,1183,1554,876,561,181,108,52,73
5235,126,96,224,345,384,232,101,51,40,47
5236,520,1002,1910,2115,968,429,168,61,31,19
5237,50,97,183,214,106,56,20,10,5,8
5238,21,14,46,57,35,24,8,4,4,10
5239,13433,23393,28531,16679,5567,2051,645,201,120,142
5240,7,6,14,30,32,34,19,8,7,6
5241,30,18,52,113,125,100,41,30,18,17
5242,214,264,503,635,372,192,69,32,5,12
5243,97,120,280,338,165,98,15,10,5,6
5244,12,14,21,40,67,22,9,10,9,1
5245,21,30,57,98,115,56,19,8,4,7
5246,14,3,19,27,31,18,12,3,4,5
5247,8007,13567,19660,13967,5476,2401,968,421,207,198
5248,5,0,0,3,7,2,1,0,2,5
5249,18,14,40,75,62,38,14,2,2,7
5250,15,10,25,63,77,32,14,4,5,5
5251,14,12,22,73,94,43,18,7,6,5
5252,7,4,20,39,49,42,18,9,5,9
5253,11,6,11,39,52,32,16,2,4,3
5254,14,2,9,33,35,17,10,5,1,6
5255,11,5,10,20,32,23,4,5,0,9
5256,11,1,13,23,34,14,6,2,0,8
5257,11,5,14,39,40,25,5,6,3,3
5258,10,2,20,40,61,24,8,5,6,3
5259,10,7,11,33,38,30,7,2,2,3
5260,12,5,14,46,81,84,57,29,11,11
5261,948,623,1191,1920,1094,627,139,73,44,80
5262,19,9,7,22,30,27,13,10,17,32
5263,14,20,32,51,73,45,29,13,6,7
5264,4,0,2,10,5,8,7,4,3,8
5265,12,4,8,26,39,24,12,4,5,11
5266,17,21,51,98,124,91,43,14,12,15
5267,7,8,8,12,11,20,8,9,2,15
5268,6,6,9,17,23,20,4,5,6,5
5269,6,5,4,7,9,18,5,5,4,7
5270,738,1094,2352,3887,3265,1841,614,331,154,131
5271,24,19,25,20,14,13,6,10,3,7
5272,1185,1841,4027,4077,1469,471,122,48,23,19
5273,4,0,10,5,5,7,2,1,1,8
5274,4,2,1,9,5,6,2,0,0,7
5275,12,5,16,33,31,22,9,8,6,5
5276,8,4,4,17,11,15,4,5,3,4
5277,11,3,2,20,23,17,9,8,3,11
5278,1096,2037,4112,3784,1525,585,183,78,27,34
5279,4,0,2,11,11,8,3,3,1,4
5280,289,319,531,861,593,426,136,49,52,33
5281,42,40,125,246,166,89,37,9,3,5
5282,388,378,773,1486,1294,829,281,119,72,65
5283,17,8,9,16,40,37,17,15,7,12
5284,10,12,18,34,61,36,20,4,5,3
5285,16,5,25,28,25,22,2,8,3,3
5286,24,17,32,76,85,73,37,13,8,9
5287,447,411,741,887,468,262,80,34,28,19
5288,7,0,7,26,23,27,7,6,1,1
5289,7,2,3,14,20,37,20,8,7,7
5290,9,1,10,45,37,31,19,10,3,4
5291,7,1,6,22,47,27,15,4,7,5
5292,35,41,105,208,131,67,19,5,3,5
5293,4,1,3,8,3,6,5,2,0,5
5294,299,389,921,1760,1360,714,242,90,59,45
5295,193,117,255,519,755,764,335,148,140,114
5296,8,3,3,24,24,12,8,3,5,3
5297,254,150,299,441,255,169,63,36,18,25
5298,66,36,88,164,144,85,40,14,9,12
5299,6,2,10,20,18,15,8,0,4,4
5300,11,5,15,27,37,29,10,7,5,3
5301,395,525,1273,2603,2791,2350,1552,838,604,399
5302,7,0,1,3,4,4,1,0,1,2
5303,4,0,0,4,5,4,3,2,1,5
5304,179,118,224,476,455,254,93,47,42,25
5305,11387,13079,24809,28116,13612,6106,2228,960,437,285
5306,12094,15223,24345,23824,10765,4708,1713,607,317,211
5307,21,72,194,344,246,140,55,28,10,13
5308,23,35,134,334,289,178,71,41,14,14
5309,42,93,256,324,217,78,27,10,5,5
5310,6,1,2,10,3,8,1,1,1,4
5311,42,25,36,74,130,100,48,43,14,18
5312,3832,5893,12827,20576,13413,7230,3411,1473,760,459
5313,165,149,278,614,655,418,215,102,67,49
5314,35,19,21,44,31,30,12,4,8,8
5315,73,68,161,278,292,196,96,61,29,32
5316,127,96,245,434,364,238,93,52,38,33
5317,51,41,102,207,217,143,75,26,23,19
5318,467,462,783,999,544,332,135,62,34,47
5319,131,106,197,352,329,256,102,66,51,41
5320,392,322,623,916,638,411,195,105,72,82
5321,103,61,158,279,227,146,57,25,32,19
5322,29,57,142,358,445,404,223,123,73,44
5323,1221,1013,1871,3087,3100,1965,975,559,408,341
5324,14,10,26,59,62,29,8,8,1,5
5325,3451,4358,7702,6175,2358,788,267,111,39,42
5326,2778,4236,7325,5964,2309,875,296,119,54,46
5327,22,40,106,216,277,189,66,29,17,21
5328,18,17,39,72,57,35,12,7,2,9
5329,9,7,6,23,35,29,11,8,2,13
5330,337,365,676,749,324,151,41,19,7,18
5331,8,4,11,22,29,27,13,17,5,8
5332,600,600,1076,1249,570,215,66,31,14,15
5333,6,10,24,37,34,22,4,4,1,3
5334,18,18,42,86,94,107,38,43,23,24
5335,9,2,7,15,12,19,2,3,5,12
5336,40,50,206,503,565,409,196,72,29,22
5337,303,294,741,1249,1163,809,442,217,161,180
5338,8,5,1,12,7,10,5,0,2,7
5339,5,0,0,7,10,5,2,4,1,4
5340,703,775,1641,2745,1671,885,291,108,66,76
5341,10,1,5,5,5,6,6,7,3,5
5342,5,1,3,12,8,15,9,8,5,7
5343,7,0,1,10,8,15,12,7,5,8
5344,9,0,4,9,9,14,10,3,6,10
5345,203,220,515,978,618,275,80,31,18,28
5346,209,248,537,853,454,189,39,21,10,21
5347,92,141,281,491,304,140,29,14,10,13
5348,77,78,205,411,258,152,30,24,7,16
5349,194,252,602,848,417,172,49,18,8,18
5350,120,152,316,457,251,130,28,15,9,17
5351,101,129,285,388,222,91,30,13,7,18
5352,76,63,161,315,241,150,36,15,8,15
5353,92,79,170,380,301,147,41,14,6,19
5354,88,75,193,369,296,153,50,23,10,11
5355,83,87,174,333,226,114,39,15,11,13
5356,176,227,515,587,240,123,26,16,5,11
5357,3,1,13,12,10,16,12,16,9,4
5358,73,47,129,302,390,211,61,27,17,14
5359,36,7,12,30,37,26,21,12,15,12
5360,109,141,352,504,338,183,60,24,19,15
5361,12,1,4,9,15,20,7,3,0,7
5362,16342,22960,39374,36769,16838,7565,3202,1370,694,477
5363,10422,16711,27728,19484,6617,2384,608,220,127,132
5364,10,6,14,39,50,39,12,10,5,5
5365,1457,1460,3106,5597,4086,2182,806,336,170,102
5366,8,3,5,14,8,8,2,3,1,4
5367,19,4,3,17,23,25,8,5,0,5
5368,6,1,2,10,6,21,6,3,2,3
5369,1721,1376,2211,3487,2772,1809,624,328,217,182
5370,115,90,200,277,144,44,11,8,5,12
5371,7688,12239,25205,31498,17433,8884,3939,1807,971,686
5372,32104,43673,53688,34924,14018,6632,2613,970,425,368
5373,3923,6744,10222,8356,3524,1630,625,234,161,197
5374,8,9,19,43,52,31,10,13,5,4
5375,16,7,13,32,16,15,9,3,4,5
5376,269,172,372,748,740,538,192,72,33,43
5377,1868,2341,4576,7688,5363,2802,1097,512,283,207
5378,10,2,9,14,21,24,8,5,0,5
5379,6,8,17,40,44,45,9,6,6,5
5380,11,13,18,51,54,34,17,9,5,5
5381,1903,2483,4433,6924,6364,4559,2903,1491,1087,657
5382,15,11,21,31,35,25,8,7,5,4
5383,7,3,9,29,29,23,5,6,5,13
5384,423,406,999,1855,1526,835,360,173,88,70
5385,652,1668,4598,4688,1659,614,171,63,23,28
5386,13695,14133,21552,25319,14804,7874,3227,1610,1046,1009
5387,17,6,8,29,54,58,47,41,39,55
5388,1592,1740,3350,6062,4783,2589,978,436,253,192
5389,7,4,4,23,22,31,27,23,15,20
5390,1041,1525,2745,3300,1943,999,512,249,167,128
5391,3237,5815,12079,12757,5674,2383,688,234,99,81
5392,3,2,7,5,10,15,5,6,1,9
5393,7437,8618,11766,11749,5747,3120,1155,542,302,350
5394,739,1600,3368,3595,1659,709,190,112,47,34
5395,4,0,1,12,31,66,60,38,32,19
5396,201,310,756,1388,1154,641,288,128,53,47
5397,232,144,286,522,645,578,322,183,151,123
5398,151,112,192,385,440,358,179,92,66,38
5399,5,4,1,7,3,9,4,5,1,5
5400,11,5,11,23,20,21,12,4,6,9
5401,3,4,2,17,7,13,10,5,5,6
5402,4,2,7,12,11,8,7,1,2,3
5403,16,3,28,53,76,61,28,13,6,9
5404,12,15,48,90,108,84,25,20,9,5
5405,7,0,10,6,11,12,6,3,1,9
5406,38,25,64,103,69,52,16,5,3,8
5407,372,343,663,1115,1031,620,208,117,83,65
5408,2814,6128,12961,9385,2849,1079,299,88,47,38
5409,20493,35880,59417,46683,18512,7500,2572,896,392,310
5410,56,65,141,243,244,156,56,32,12,21
5411,6,2,0,7,1,19,6,2,7,6
5412,5,0,1,11,4,12,4,1,5,8
5413,7,2,2,10,5,6,1,2,1,5
5414,8,3,2,13,16,30,25,15,19,15
5415,10,4,9,20,20,13,8,2,2,3
5416,28565,49035,87785,70932,26935,10977,3794,1416,617,482
5417,19,28,63,143,241,206,86,46,23,14
5418,2107,1889,3073,3311,1639,703,246,131,48,49
5419,13,17,55,115,93,82,31,24,22,8
5420,2686,4249,9612,16412,11536,6612,2668,1059,545,316
5421,49,29,74,131,112,84,38,17,14,12
5422,9,5,11,25,26,22,6,3,4,6
5423,24,19,36,74,51,46,6,8,5,2
5424,21,21,62,128,108,58,28,6,2,8
5425,19,8,36,70,109,50,31,5,4,7
5426,17,9,26,72,98,50,22,6,6,8
5427,17,9,29,56,96,45,28,6,5,10
5428,18,15,30,87,100,69,29,23,6,13
5429,16,4,21,65,61,44,10,7,5,11
5430,11,5,16,32,52,80,39,19,11,9
5431,5213,9831,21748,22632,9619,4334,1300,456,212,201
5432,1073,1190,2073,3427,3095,2037,962,460,348,187
5433,7,4,5,11,10,15,5,3,3,4
5434,6,3,2,11,18,13,8,7,3,3
5435,7,1,2,3,2,6,1,3,2,1
5436,14,0,6,16,17,50,30,27,31,32
5437,2705,2289,4553,7414,7814,5549,2736,1853,1494,1496
5438,19,24,55,103,105,73,37,14,14,10
5439,4,1,1,9,12,7,2,2,0,5
5440,11,4,19,22,34,23,6,5,4,3
5441,517,562,1073,2020,1598,882,326,144,85,41
5442,29,22,48,82,112,43,23,9,12,10
5443,14,7,20,28,54,78,47,46,47,43
5444,1071,1109,2109,1785,665,274,60,31,8,23
5445,297,185,346,648,798,770,339,215,167,179
5446,1393,1646,3304,5223,3934,2471,1282,605,342,259
5447,271,76,190,331,410,467,227,126,59,80
5448,21,8,37,77,156,133,68,45,27,17
5449,8738,14650,32831,50530,30788,16035,7054,3138,1554,975
5450,10,7,13,42,40,44,20,12,6,11
5451,29,35,63,77,71,49,9,6,4,10
5452,3842,4332,6611,7603,4824,2676,1259,707,476,533
5453,151,134,227,450,376,236,91,49,30,21
5454,15,5,13,21,40,46,24,18,6,16
5455,6,0,5,12,4,14,5,5,2,2
5456,9,5,5,12,21,67,37,24,18,11
5457,32,10,21,68,124,216,174,96,91,94
5458,10,2,11,44,62,113,74,44,34,44
5459,150,180,321,493,455,291,85,43,22,30
5460,149,114,216,361,288,207,105,51,44,30
5461,86,56,122,238,284,226,106,56,28,30
5462,131,104,210,316,313,224,104,56,43,42
5463,204,139,306,504,533,383,304,155,127,180
5464,190,136,331,570,521,343,176,78,54,37
5465,9,7,12,37,42,87,26,14,11,9
5466,7,1,3,10,14,35,11,8,5,7
5467,8,4,8,25,39,81,61,38,44,30
5468,13,5,9,39,41,49,48,45,45,47
5469,7,6,18,44,79,68,38,17,8,4
5470,320,526,1117,1396,817,416,160,64,19,30
5471,9,6,9,43,55,52,17,4,11,10
5472,356,261,501,876,1130,897,413,218,199,188
5473,11,3,11,26,52,45,18,12,8,13
5474,4,1,2,10,6,8,1,1,2,3
5475,7,0,4,8,17,43,34,20,17,16
5476,16197,28776,56937,50901,20015,8485,3280,1285,659,546
5477,10086,17558,34106,35831,17958,9274,3522,1424,642,626
5478,26,14,26,46,38,27,17,6,4,6
5479,21,6,21,34,31,20,8,4,3,2
5480,10,2,3,10,17,36,21,17,14,7
5481,8,0,3,10,20,41,13,19,6,13
5482,11,1,10,26,49,66,31,15,20,18
5483,5,4,13,52,57,73,30,17,23,13
5484,7,0,3,10,5,16,3,5,2,4
5485,988,691,1250,1373,637,339,82,51,25,60
5486,19,12,6,41,67,100,114,138,199,352
5487,9,2,8,20,30,51,24,15,7,7
5488,11,2,17,43,55,69,20,9,10,9
5489,11,20,51,100,126,150,64,51,44,17
5490,10,7,17,46,62,72,25,20,8,16
5491,192,146,239,375,328,214,101,57,32,51
5492,9,4,12,26,42,37,23,18,14,14
5493,6,1,12,21,36,34,15,15,7,11
5494,171,98,214,440,514,340,117,54,24,26
5495,7,3,13,50,96,92,51,26,24,9
5496,57,103,177,291,244,168,63,35,18,12
5497,11,0,8,14,19,63,37,23,15,23
5498,7,2,10,25,41,85,37,23,13,10
5499,7,2,7,19,31,67,28,11,10,13
5500,5,2,6,12,22,58,20,11,14,18
5501,10,8,33,69,104,97,24,22,29,11
5502,8,1,2,11,24,13,8,5,3,3
5503,5,2,6,19,33,29,16,5,3,4
5504,1020,2566,5734,5572,2338,1055,343,176,65,58
5505,1111,986,1877,3114,2035,1189,422,230,156,138
5506,7,0,2,7,22,49,28,20,11,12
5507,11,2,7,16,36,70,33,29,15,16
5508,11,3,13,37,56,95,32,22,9,17
5509,6,1,3,12,20,52,28,15,17,10
5510,5,0,4,10,21,45,34,16,13,19
5511,5897,7136,11721,7915,2589,887,210,78,40,79
5512,32,65,167,305,258,192,88,43,24,23
5513,10,8,12,33,49,40,21,13,5,3
5514,5,0,1,7,13,8,8,8,10,6
5515,7,1,3,13,31,66,41,26,15,20
5516,7,1,3,16,29,47,17,14,3,8
5517,11,12,11,27,23,20,9,2,4,11
5518,95,81,171,305,251,162,47,22,22,15
5519,897,525,890,1312,794,400,103,35,15,27
5520,12,4,13,25,31,13,9,10,10,7
5521,8,8,13,36,48,34,16,4,6,9
5522,10,3,17,33,33,23,16,6,6,11
5523,106,101,184,315,199,92,48,16,17,8
5524,3832,5497,10458,12188,6717,3049,820,319,150,127
5525,21667,39417,79782,89700,47316,23882,12916,6146,3824,4159
5526,4,0,9,9,14,40,29,14,11,8
5527,6,1,7,11,22,47,24,16,15,4
5528,13,2,2,18,31,53,25,21,26,19
5529,5,2,9,13,25,14,8,3,4,6
5530,7,3,6,11,20,64,42,22,19,13
5531,10,5,22,53,71,103,32,27,15,20
5532,18,22,41,66,55,23,9,9,9,8
5533,6,5,15,22,30,17,8,8,7,7
5534,448,187,493,1174,1312,1038,341,200,131,117
5535,16847,28140,44185,36987,14539,5980,2844,1364,861,920
5536,8,5,7,14,11,11,5,2,3,1
5537,70,168,462,749,451,189,67,18,9,7
5538,14,6,21,44,43,34,15,10,4,5
5539,53,43,57,124,137,99,29,20,15,22
5540,6,5,9,17,18,15,10,6,3,9
5541,5,2,4,11,15,12,4,4,2,7
5542,225,125,234,367,396,291,134,74,49,60
5543,31,31,61,175,128,78,26,5,10,10
5544,45,70,181,494,499,288,77,27,18,13
5545,23871,41538,81550,82577,37171,16816,6969,2743,1348,1048
5546,7,7,12,39,50,29,9,2,5,3
5547,10,4,23,27,48,19,11,5,3,3
5548,7,4,8,10,19,14,4,3,5,6
5549,7,10,34,67,82,79,29,21,4,3
5550,3150,4453,9158,11291,5012,1993,633,219,97,79
5551,13893,13380,26208,41217,36738,24027,15675,8704,6690,7191
5552,6,2,6,10,14,10,7,4,4,3
5553,2479,3772,8283,11596,7126,3581,1494,703,372,267
5554,2,1,3,7,12,12,8,5,1,11
5555,5,6,2,10,17,12,3,5,2,2
5556,6127,9852,21416,23162,9427,3944,1496,638,297,248
5557,13,8,18,36,50,100,67,42,36,26
5558,7,7,13,15,26,27,5,3,5,10
5559,9,2,12,14,16,14,5,4,1,6
5560,506,493,899,1261,816,404,133,57,15,11
5561,14,5,29,46,45,32,23,7,5,3
5562,3,2,6,11,16,25,13,10,5,7
5563,8,4,13,59,92,100,58,23,13,8
5564,9,6,18,23,28,27,8,5,7,8
5565,15,1,14,31,20,7,6,8,3,7
5566,160,145,302,553,427,237,68,19,23,18
5567,241,286,515,821,448,240,70,25,15,14
5568,3212,5921,12745,15602,8063,3669,1346,428,199,132
5569,1399,3052,6016,6894,3766,2368,1137,455,212,132
5570,1491,1225,2277,3405,2704,1651,798,382,227,270
5571,10,4,16,35,73,43,21,5,7,5
5572,8,9,34,71,95,76,43,20,13,20
5573,34,15,29,64,93,94,47,25,19,13
5574,7,4,9,62,106,167,132,99,63,68
5575,9,8,15,39,49,39,23,12,12,10
5576,2800,4939,9801,11424,6164,3284,1512,559,329,256
5577,16,11,35,86,200,142,100,53,49,32
5578,11,21,52,143,167,129,72,30,19,13
5579,19294,31471,61958,54493,20903,8561,3219,1156,469,370
5580,116,107,262,498,682,604,278,175,98,71
5581,39,24,40,95,101,59,21,10,8,4
5582,48,40,102,155,130,58,16,7,9,11
5583,17,9,31,78,184,189,118,76,47,31
5584,10,3,10,27,26,19,5,6,2,3
5585,3,0,3,8,8,13,4,0,1,6
5586,10,5,28,37,40,17,9,6,2,10
5587,7,0,1,10,9,16,14,10,19,19
5588,5,0,3,11,20,55,15,16,16,11
5589,2,0,1,4,7,10,4,11,7,14
5590,20,9,24,65,62,45,19,14,7,7
5591,59,84,156,317,296,223,94,49,34,25
5592,25,10,19,58,69,78,36,20,11,11
5593,31,25,53,110,125,110,41,24,15,16
5594,35,14,42,86,80,56,21,10,4,2
5595,35,18,40,92,98,64,22,8,6,4
5596,4,1,4,9,18,8,3,2,2,3
5597,7,2,18,41,80,107,61,41,28,24
5598,17,18,42,94,114,103,47,19,14,18
5599,317,494,1176,2303,2362,1532,645,258,128,95
5600,693,915,1757,2427,1517,866,453,228,154,143
5601,264,180,313,472,337,231,110,67,52,54
5602,10,2,8,32,32,63,50,22,24,42
5603,799,1112,2373,2440,1040,463,125,42,27,18
5604,18,12,18,21,13,8,5,1,2,4
5605,2121,4019,7591,6258,2347,924,327,124,51,40
5606,131,208,488,867,691,427,155,64,34,34
5607,153,135,282,730,807,561,181,83,54,54
5608,73,97,255,461,319,131,50,18,9,7
5609,92,64,134,224,242,202,84,43,28,32
5610,7,2,6,11,17,12,8,3,3,3
5611,176,98,186,297,300,196,111,66,48,57
5612,111,74,174,284,297,204,82,46,29,24
5613,29,35,93,79,81,23,4,5,5,12
5614,1054,1156,2289,3868,3801,2459,1463,892,717,547
5615,10,1,14,20,18,17,8,4,3,7
5616,1122,884,1349,1694,933,505,184,94,58,41
5617,4,4,5,23,10,17,4,2,4,6
5618,1254,1424,2825,3578,1692,794,245,109,62,35
5619,51,60,130,276,286,146,56,29,16,12
5620,90,142,370,765,584,271,92,34,14,9
5621,17074,25816,52987,80337,53771,31818,15766,7490,4121,2776
5622,5,7,16,36,32,27,7,12,9,6
5623,6,12,40,120,140,109,37,22,8,5
5624,2172,3599,8968,9828,3559,1262,345,112,51,53
5625,19,12,31,54,78,61,50,31,18,29
5626,774,1361,3156,4136,2139,1050,291,111,46,50
5627,182,83,145,292,429,453,360,306,446,838
5628,10,5,10,15,7,17,3,1,4,2
5629,16613,21443,36492,35593,15317,6307,2113,945,452,328
5630,1174,1346,2716,4981,3740,1753,639,300,146,103
5631,5237,5727,8650,8631,4351,2031,795,259,147,107
5632,5,3,10,13,7,8,3,1,2,6
5633,6479,13320,24096,18641,6542,2460,874,284,150,126
5634,20,6,25,59,80,64,32,13,9,4
5635,11,7,11,36,34,20,8,2,2,2
5636,20,7,20,47,105,78,22,14,14,12
5637,682,698,1005,795,318,155,46,31,9,25
5638,61,24,74,133,174,166,68,43,30,39
5639,28,18,37,69,56,45,12,8,7,3
5640,25,15,27,59,106,48,32,18,10,12
5641,27,21,49,106,119,87,27,13,6,10
5642,23,13,20,45,44,22,18,9,3,5
5643,2404,2616,5417,10360,9260,6110,3275,1479,777,490
5644,1780,2665,6044,8440,3922,1656,409,160,69,60
5645,22,21,40,68,62,36,8,3,4,11
5646,1392,1763,3626,4979,2381,972,297,126,56,53
5647,52,40,136,255,268,164,55,28,9,10
5648,248,358,992,1174,401,148,30,13,6,8
5649,64,49,104,220,149,80,15,7,8,7
5650,6464,8136,10579,6168,2322,871,332,119,54,246
5651,6196,10797,20816,23630,11009,5045,2202,841,432,253
5652,7669,7761,11175,12727,7152,3446,1201,492,279,258
5653,49,37,88,141,80,31,10,7,3,1
5654,304,436,1104,1552,815,362,136,45,28,11
5655,9,10,26,47,62,39,12,8,3,6
5656,7,5,12,31,42,28,13,7,2,5
5657,9,7,13,34,50,24,10,7,2,7
5658,5,5,14,33,45,25,7,7,2,4
5659,91,76,156,232,313,251,132,67,68,59
5660,91,72,147,327,424,558,231,166,96,80
5661,5,8,12,25,40,33,14,10,3,1
5662,118,0,5,9,7,10,1,5,4,7
5663,9,4,15,28,33,12,7,6,2,6
5664,15196,18748,38159,43338,20798,9407,3866,1724,984,733
5665,71,44,101,137,63,26,11,2,2,5
5666,3762,4849,7921,7381,3358,1385,509,228,96,97
5667,687,618,1245,2336,2172,1356,565,300,199,186
5668,1528,1165,1988,3765,3590,2314,912,470,337,293
5669,836,1375,1945,1164,336,154,49,14,17,24
5670,122,157,394,956,1127,951,388,213,120,92
5671,66,34,67,147,171,170,100,63,45,58
5672,4,0,3,12,5,21,4,3,1,2
5673,1245,2023,4137,4436,2092,1051,337,132,70,55
5674,143,200,610,1296,1114,598,181,63,26,16
5675,4,7,10,25,49,79,54,24,23,14
5676,11,3,22,45,60,55,31,21,8,8
5677,164,203,437,776,940,743,353,170,126,112
5678,9,4,12,32,65,76,55,38,9,6
5679,225,396,723,909,464,295,101,39,14,25
5680,5,7,17,54,57,30,13,8,4,2
5681,9,5,21,50,44,30,11,4,7,3
5682,8,7,19,35,44,36,12,4,6,3
5683,2844,6238,12366,8386,2463,920,219,85,53,35
5684,468504,275960,140914,57740,21375,11126,5061,2292,1678,5255
5685,23,10,35,65,62,46,27,16,10,4
5686,12,8,6,11,27,35,24,23,17,35
5687,38280,57100,59297,24598,7044,2424,1021,434,261,547
5688,11,9,16,60,64,63,31,14,12,7
5689,10,2,5,20,25,31,20,22,13,20
5690,11,8,25,65,63,84,43,26,4,12
5691,15,8,14,34,48,36,18,8,5,9
5692,5,0,7,10,8,17,12,10,11,5
5693,118,66,128,217,229,153,69,47,42,55
5694,352,484,843,710,319,149,40,23,8,12
5695,11761,23754,37316,22861,8266,3299,1035,345,173,193
5696,25,15,45,120,130,93,24,8,6,12
5697,37,16,41,93,80,69,19,10,7,11
5698,6,3,4,20,11,18,5,3,3,6
5699,3,2,8,15,14,20,12,6,6,13
5700,5,2,4,6,7,17,8,3,7,16
5701,1168,837,1673,2603,1876,1223,502,305,205,230
5702,137,115,217,404,392,228,104,50,31,34
5703,198,152,310,530,400,282,125,68,45,56
5704,411,344,638,915,523,311,113,64,39,36
5705,114,100,223,384,402,316,127,64,34,34
5706,1605,3360,7195,9335,5625,3082,1489,620,286,176
5707,9,1,0,7,8,22,13,14,9,36
5708,11,4,6,17,17,45,41,26,26,39
5709,6,4,9,26,44,72,86,44,48,48
5710,1643,1427,2531,2965,1600,844,290,201,104,131
5711,7,7,33,112,183,167,77,32,23,13
5712,19,10,17,39,65,66,39,20,12,21
5713,63,40,76,150,208,141,87,43,31,34
5714,77,48,80,174,201,171,83,54,29,26
5715,296,231,428,543,458,330,176,81,82,102
5716,3965,5953,13409,22572,15831,9370,4240,1801,878,543
5717,2709,5088,12029,18176,10756,5598,2235,805,332,221
5718,1106,1930,4514,5560,2921,1413,438,151,47,54
5719,119,196,478,1047,903,525,222,79,46,30
5720,3,3,2,8,6,4,4,1,0,4
5721,198,389,1105,2055,1402,749,257,99,39,27
5722,10,2,6,12,31,48,26,19,12,15
5723,5,0,6,14,11,16,1,4,1,2
5724,4,0,7,5,9,5,1,1,3,6
5725,97,42,65,110,45,41,5,6,2,8
5726,15,2,3,16,19,40,28,23,13,19
5727,65,11,23,32,47,86,125,235,334,511
5728,4,0,1,11,5,14,5,2,5,3
5729,13,8,24,65,55,47,19,5,5,5
5730,5,2,4,20,17,7,6,2,4,5
5731,97,100,228,298,167,136,31,19,5,19
5732,794,1135,2377,3908,2473,1264,436,191,96,63
5733,55,49,93,115,45,45,12,5,2,10
5734,5,0,1,11,7,16,2,3,0,2
5735,2,4,4,7,10,6,0,0,1,2
5736,7,4,0,7,15,21,17,17,20,33
5737,142,140,324,534,437,250,72,37,23,24
5738,2084,2433,4963,6953,3508,1609,538,219,112,87
5739,10,10,13,40,87,97,101,48,43,13
5740,28,23,61,151,219,205,119,44,29,24
